ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
1900947,Kendija Aparjode,F,NA,NA,NA,LAT,LAT,2022 Winter,2022,Winter,Beijing,Luge,"Luge Singles, Women",NA
1900948,Ashley Farquharson,F,NA,NA,NA,USA,USA,2022 Winter,2022,Winter,Beijing,Luge,"Luge Singles, Women",NA
1900949,Verena Hofer,F,NA,NA,NA,ITA,ITA,2022 Winter,2022,Winter,Beijing,Luge,"Luge Singles, Women",NA
1900950,Trinity Ellis,F,NA,NA,NA,CAN,CAN,2022 Winter,2022,Winter,Beijing,Luge,"Luge Singles, Women",NA
1900951,Nina Zöggeler,F,NA,NA,NA,ITA,ITA,2022 Winter,2022,Winter,Beijing,Luge,"Luge Singles, Women",NA
1900952,Natalie Corless,F,NA,NA,NA,CAN,CAN,2022 Winter,2022,Winter,Beijing,Luge,"Luge Singles, Women",NA
1900953,Makena Hodgson,F,NA,NA,NA,CAN,CAN,2022 Winter,2022,Winter,Beijing,Luge,"Luge Singles, Women",NA
1900954,Elīna Vītola,F,NA,NA,NA,LAT,LAT,2022 Winter,2022,Winter,Beijing,Luge,"Luge Singles, Women",NA
1900955,Aileen Frisch,F,NA,NA,NA,KOR,KOR,2022 Winter,2022,Winter,Beijing,Luge,"Luge Singles, Women",NA
1900956,Tove Kohala,F,NA,NA,NA,SWE,SWE,2022 Winter,2022,Winter,Beijing,Luge,"Luge Singles, Women",NA
1900957,Yulianna Tunytska,F,NA,NA,NA,UKR,UKR,2022 Winter,2022,Winter,Beijing,Luge,"Luge Singles, Women",NA
1900958,Olena Stetskiv,F,NA,NA,NA,UKR,UKR,2022 Winter,2022,Winter,Beijing,Luge,"Luge Singles, Women",NA
1900959,Summer Britcher,F,NA,NA,NA,USA,USA,2022 Winter,2022,Winter,Beijing,Luge,"Luge Singles, Women",NA
1900960,Verónica Ravenna,F,NA,NA,NA,ARG,ARG,2022 Winter,2022,Winter,Beijing,Luge,"Luge Singles, Women",NA
1900961,Katarína Šimoňáková,F,NA,NA,NA,SVK,SVK,2022 Winter,2022,Winter,Beijing,Luge,"Luge Singles, Women",NA
1900962,Emily Sweeney,F,NA,NA,NA,USA,USA,2022 Winter,2022,Winter,Beijing,Luge,"Luge Singles, Women",NA
1900963,Klaudia Domaradzka,F,NA,NA,NA,POL,POL,2022 Winter,2022,Winter,Beijing,Luge,"Luge Singles, Women",NA
1900964,Viktoriya Demchenko,F,NA,NA,NA,ROC,ROC,2022 Winter,2022,Winter,Beijing,Luge,"Luge Singles, Women",NA
1900965,Wang Peixuan,F,NA,NA,NA,CHN,CHN,2022 Winter,2022,Winter,Beijing,Luge,"Luge Singles, Women",NA
1900966,Anna Čežíková,F,NA,NA,NA,CZE,CZE,2022 Winter,2022,Winter,Beijing,Luge,"Luge Singles, Women",NA
1900967,Lin Sin-Rong,F,NA,NA,NA,TPE,TPE,2022 Winter,2022,Winter,Beijing,Luge,"Luge Singles, Women",NA
1900968,Doina Descalui,F,NA,NA,NA,MDA,MDA,2022 Winter,2022,Winter,Beijing,Luge,"Luge Singles, Women",NA
1900969,Elsa Desmond,F,NA,NA,NA,IRL,IRL,2022 Winter,2022,Winter,Beijing,Luge,"Luge Singles, Women",NA
1900970,Raluca Strămăturaru,F,NA,NA,NA,ROU,ROU,2022 Winter,2022,Winter,Beijing,Luge,"Luge Singles, Women",NA
1900971,Yekaterina Katnikova,F,NA,NA,NA,ROC,ROC,2022 Winter,2022,Winter,Beijing,Luge,"Luge Singles, Women",NA
1900972,Natalie Geisenberger,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Team Relay, Mixed",NA
1900973,Johannes Ludwig,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Team Relay, Mixed",NA
1900974,Tobias Wendl,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Team Relay, Mixed",NA
1900975,Tobias Arlt,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Team Relay, Mixed",NA
1900976,Madeleine Egle,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Team Relay, Mixed",NA
1900977,Wolfgang Kindl,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Team Relay, Mixed",NA
1900978,Thomas Steu,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Team Relay, Mixed",NA
1900979,Lorenz Koller,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Team Relay, Mixed",NA
1900980,Elīza Cauce,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Team Relay, Mixed",NA
1900981,Kristers Aparjods,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Team Relay, Mixed",NA
1900982,Mārtiņš Bots,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Team Relay, Mixed",NA
1900983,Roberts Plūme,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Team Relay, Mixed",NA
1900984,Tatyana Ivanova,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Team Relay, Mixed",NA
1900985,Roman Repilov,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Team Relay, Mixed",NA
1900986,Aleksandr Denisyev,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Team Relay, Mixed",NA
1900987,Vladislav Antonov,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Team Relay, Mixed",NA
1900988,Andrea Vötter,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Team Relay, Mixed",NA
1900989,Leon Felderer,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Team Relay, Mixed",NA
1900990,Emanuel Rieder,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Team Relay, Mixed",NA
1900991,Simon Kainzwaldner,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Team Relay, Mixed",NA
1900992,Trinity Ellis,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Team Relay, Mixed",NA
1900993,Reid Watts,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Team Relay, Mixed",NA
1900994,Tristan Walker,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Team Relay, Mixed",NA
1900995,Justin Snith,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Team Relay, Mixed",NA
1900996,Ashley Farquharson,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Team Relay, Mixed",NA
1900997,Chris Mazdzer,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Team Relay, Mixed",NA
1900998,Zachary DiGregorio,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Team Relay, Mixed",NA
1900999,Sean Hollander,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Team Relay, Mixed",NA
1901000,Klaudia Domaradzka,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Team Relay, Mixed",NA
1901001,Mateusz Sochowicz,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Team Relay, Mixed",NA
1901002,Wojciech Chmielewski,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Team Relay, Mixed",NA
1901003,Kuba Kowalewski,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Team Relay, Mixed",NA
1901004,Raluca Strămăturaru,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Team Relay, Mixed",NA
1901005,Valentin Crețu,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Team Relay, Mixed",NA
1901006,Marian Gîtlan,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Team Relay, Mixed",NA
1901007,Darius Șerban,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Team Relay, Mixed",NA
1901008,Anna Čežíková,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Team Relay, Mixed",NA
1901009,Michael Lejsek,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Team Relay, Mixed",NA
1901010,Filip Vejdělek,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Team Relay, Mixed",NA
1901011,Zdeněk Pěkný,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Team Relay, Mixed",NA
1901012,Yulianna Tunytska,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Team Relay, Mixed",NA
1901013,Anton Dukach,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Team Relay, Mixed",NA
1901014,Ihor Stakhiv,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Team Relay, Mixed",NA
1901015,Andriy Lysetskyi,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Team Relay, Mixed",NA
1901016,Wang Peixuan,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Team Relay, Mixed",NA
1901017,Fan Duoyao,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Team Relay, Mixed",NA
1901018,Huang Yebo,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Team Relay, Mixed",NA
1901019,Peng Junyue,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Team Relay, Mixed",NA
1901020,Aileen Frisch,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Team Relay, Mixed",NA
1901021,Im Nam-Gyu,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Team Relay, Mixed",NA
1901022,Park Jin-Yong,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Team Relay, Mixed",NA
1901023,Jo Jeong-Myeong,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Team Relay, Mixed",NA
1901024,Katarína Šimoňáková,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Team Relay, Mixed",NA
1901025,Jozef Ninis,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Team Relay, Mixed",NA
1901026,Tomáš Vaverčák,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Team Relay, Mixed",NA
1901027,Matej Zmij,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Team Relay, Mixed",NA
1901028,Max Langenhan,M,NA,NA,NA,GER,GER,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Singles, Men",Gold
1901029,Jonas Müller,M,NA,NA,NA,AUT,AUT,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Singles, Men",Silver
1901030,Dominik Fischnaller,M,NA,NA,NA,ITA,ITA,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Singles, Men",Bronze
1901031,Kristers Aparjods,M,NA,NA,NA,LAT,LAT,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Singles, Men",NA
1901032,Nico Gleirscher,M,NA,NA,NA,AUT,AUT,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Singles, Men",NA
1901033,Felix Loch,M,NA,NA,NA,GER,GER,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Singles, Men",NA
1901034,Leon Felderer,M,NA,NA,NA,ITA,ITA,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Singles, Men",NA
1901035,Wolfgang Kindl,M,NA,NA,NA,AUT,AUT,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Singles, Men",NA
1901036,Timon Grancagnolo,M,NA,NA,NA,GER,GER,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Singles, Men",NA
1901037,Gints Bērziņš,M,NA,NA,NA,LAT,LAT,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Singles, Men",NA
1901038,Jonathan Gustafson,M,NA,NA,NA,USA,USA,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Singles, Men",NA
1901039,Andriy Mandziy,M,NA,NA,NA,UKR,UKR,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Singles, Men",NA
1901040,Svante Kohala,M,NA,NA,NA,SWE,SWE,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Singles, Men",NA
1901041,Pavel Repilov,M,NA,NA,NA,AIN,AIN,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Singles, Men",NA
1901042,Valentin Crețu,M,NA,NA,NA,ROU,ROU,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Singles, Men",NA
1901043,Anton Dukach,M,NA,NA,NA,UKR,UKR,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Singles, Men",NA
1901044,Alex Gufler,M,NA,NA,NA,ITA,ITA,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Singles, Men",NA
1901045,Alex Ferlazzo,M,NA,NA,NA,AUS,AUS,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Singles, Men",NA
1901046,Jozef Ninis,M,NA,NA,NA,SVK,SVK,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Singles, Men",NA
1901047,Matthew Greiner,M,NA,NA,NA,USA,USA,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Singles, Men",NA
1901048,Mateusz Sochowicz,M,NA,NA,NA,POL,POL,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Singles, Men",NA
1901049,Ondřej Hyman,M,NA,NA,NA,CZE,CZE,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Singles, Men",NA
1901050,Eduard Crăciun,M,NA,NA,NA,ROU,ROU,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Singles, Men",NA
1901051,Bao Zhenyu,M,NA,NA,NA,CHN,CHN,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Singles, Men",NA
1901052,Seiya Kobayashi,M,NA,NA,NA,JPN,JPN,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Singles, Men",NA
1901053,Emanuel Rieder,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Doubles, Men",NA
1901054,Simon Kainzwaldner,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Doubles, Men",NA
1901055,Thomas Steu,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Doubles, Men",NA
1901056,Wolfgang Kindl,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Doubles, Men",NA
1901057,Tobias Wendl,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Doubles, Men",NA
1901058,Tobias Arlt,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Doubles, Men",NA
1901059,Toni Eggert,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Doubles, Men",NA
1901060,Florian Müller,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Doubles, Men",NA
1901061,Mārtiņš Bots,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Doubles, Men",NA
1901062,Roberts Plūme,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Doubles, Men",NA
1901063,Marcus Mueller,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Doubles, Men",NA
1901064,Ansel Haugsjaa,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Doubles, Men",NA
1901065,Ivan Nagler,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Doubles, Men",NA
1901066,Fabian Malleier,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Doubles, Men",NA
1901067,Zachary DiGregorio,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Doubles, Men",NA
1901068,Sean Hollander,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Doubles, Men",NA
1901069,Eduards Ševics-Mikeļševics,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Doubles, Men",NA
1901070,Lūkass Krasts,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Doubles, Men",NA
1901071,Devin Wardrope,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Doubles, Men",NA
1901072,Cole Zajanski,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Doubles, Men",NA
1901073,Juri Gatt,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Doubles, Men",NA
1901074,Riccardo Schöpf,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Doubles, Men",NA
1901075,Christian Bosman,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Doubles, Men",NA
1901076,Bruno Mick,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Doubles, Men",NA
1901077,Wojciech Chmielewski,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Doubles, Men",NA
1901078,Michał Gancarczyk,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Doubles, Men",NA
1901079,Ihor Hoy,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Doubles, Men",NA
1901080,Nazariy Kachmar,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Doubles, Men",NA
1901081,Jubayi Saikeyi,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Doubles, Men",NA
1901082,Hou Shuo,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Doubles, Men",NA
1901083,Daniil Martsynovsky,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Doubles, Men",NA
1901084,Bohdan Babura,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Doubles, Men",NA
1901085,Marian Gîtlan,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Doubles, Men",NA
1901086,Darius Șerban,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Doubles, Men",NA
1901087,Julia Taubitz,F,NA,NA,NA,GER,GER,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Singles, Women",Gold
1901088,Elīna Bota,F,NA,NA,NA,LAT,LAT,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Singles, Women",Silver
1901089,Ashley Farquharson,F,NA,NA,NA,USA,USA,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Singles, Women",Bronze
1901090,Verena Hofer,F,NA,NA,NA,ITA,ITA,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Singles, Women",NA
1901091,Sandra Robatscher,F,NA,NA,NA,ITA,ITA,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Singles, Women",NA
1901092,Anna Berreiter,F,NA,NA,NA,GER,GER,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Singles, Women",NA
1901093,Lisa Schulte,F,NA,NA,NA,AUT,AUT,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Singles, Women",NA
1901094,Merle Fräbel,F,NA,NA,NA,GER,GER,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Singles, Women",NA
1901095,Natalie Maag,F,NA,NA,NA,SUI,SUI,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Singles, Women",NA
1901096,Hannah Prock,F,NA,NA,NA,AUT,AUT,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Singles, Women",NA
1901097,Dorothea Schwarz,F,NA,NA,NA,AUT,AUT,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Singles, Women",NA
1901098,Emily Fischnaller,F,NA,NA,NA,USA,USA,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Singles, Women",NA
1901099,Darya Olesik,F,NA,NA,NA,AIN,AIN,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Singles, Women",NA
1901100,Summer Britcher,F,NA,NA,NA,USA,USA,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Singles, Women",NA
1901101,Embyr-Lee Susko,F,NA,NA,NA,CAN,CAN,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Singles, Women",NA
1901102,Kendija Aparjode,F,NA,NA,NA,LAT,LAT,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Singles, Women",NA
1901103,Trinity Ellis,F,NA,NA,NA,CAN,CAN,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Singles, Women",NA
1901104,Yulianna Tunytska,F,NA,NA,NA,UKR,UKR,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Singles, Women",NA
1901105,Tove Kohala,F,NA,NA,NA,SWE,SWE,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Singles, Women",NA
1901106,Olena Smaha,F,NA,NA,NA,UKR,UKR,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Singles, Women",NA
1901107,Wang Peixuan,F,NA,NA,NA,CHN,CHN,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Singles, Women",NA
1901108,Verónica Ravenna,F,NA,NA,NA,ARG,ARG,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Singles, Women",NA
1901109,Klaudia Domaradzka,F,NA,NA,NA,POL,POL,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Singles, Women",NA
1901110,Jeong Hye-Seon,F,NA,NA,NA,KOR,KOR,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Singles, Women",NA
1901111,Ioana Buzatoiu,F,NA,NA,NA,ROU,ROU,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Singles, Women",NA
1901112,Andrea Vötter,F,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Doubles, Women",NA
1901113,Marion Oberhofer,F,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Doubles, Women",NA
1901114,Dajana Eitberger,F,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Doubles, Women",NA
1901115,Magdalena Matschina,F,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Doubles, Women",NA
1901116,Selina Egle,F,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Doubles, Women",NA
1901117,Lara Kipp,F,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Doubles, Women",NA
1901118,Marta Robežniece,F,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Doubles, Women",NA
1901119,Kitija Bogdanova,F,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Doubles, Women",NA
1901120,Chevonne Forgan,F,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Doubles, Women",NA
1901121,Sophia Kirkby,F,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Doubles, Women",NA
1901122,Nikola Domowicz,F,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Doubles, Women",NA
1901123,Dominika Piwkowska,F,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Doubles, Women",NA
1901124,Olena Stetskiv,F,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Doubles, Women",NA
1901125,Oleksandra Mokh,F,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Doubles, Women",NA
1901126,Gulijienaiti Adikeyoumu,F,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Doubles, Women",NA
1901127,Zhao Jiaying,F,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Doubles, Women",NA
1901128,Raluca Strămăturaru,F,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Doubles, Women",NA
1901129,Mihaela Manolescu,F,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Doubles, Women",NA
1901130,Beattie Podulsky,F,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Doubles, Women",NA
1901131,Kailey Allan,F,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Doubles, Women",NA
1901132,Viktoria Praxová,F,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Doubles, Women",NA
1901133,Desana Špitzová,F,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Doubles, Women",NA
1901134,Julia Taubitz,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Team Relay, Mixed",NA
1901135,Tobias Wendl,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Team Relay, Mixed",NA
1901136,Tobias Arlt,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Team Relay, Mixed",NA
1901137,Max Langenhan,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Team Relay, Mixed",NA
1901138,Dajana Eitberger,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Team Relay, Mixed",NA
1901139,Magdalena Matschina,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Team Relay, Mixed",NA
1901140,Lisa Schulte,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Team Relay, Mixed",NA
1901141,Thomas Steu,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Team Relay, Mixed",NA
1901142,Wolfgang Kindl,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Team Relay, Mixed",NA
1901143,Jonas Müller,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Team Relay, Mixed",NA
1901144,Selina Egle,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Team Relay, Mixed",NA
1901145,Lara Kipp,M,NA,NA,NA,,,2026 Winter,2026,Winter,Milano-Cortina,Luge,"Luge Team Relay, Mixed",NA
