ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
1006402,Marc Scott,M,26.0,NA,NA,GBR,GBR,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 5,000 metres, Men",NA
1006403,Hugo Hay,M,23.0,NA,NA,FRA,FRA,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 5,000 metres, Men",NA
1006404,David McNeill,M,33.0,175.0,53.0,AUS,AUS,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 5,000 metres, Men",NA
1006405,Getnet Wale,M,19.0,NA,NA,ETH,ETH,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 5,000 metres, Men",NA
1006406,Daniel Ebenyo,M,24.0,NA,NA,KEN,KEN,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 5,000 metres, Men",NA
1006407,Jonas Raess,M,26.0,NA,NA,SUI,SUI,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 5,000 metres, Men",NA
1006408,Morgan McDonald,M,24.0,NA,NA,AUS,AUS,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 5,000 metres, Men",NA
1006409,Soufiyan Bouqantar,M,26.0,173.0,54.0,MAR,MAR,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 5,000 metres, Men",NA
1006410,Narve Gilje Nordås,M,21.0,187.0,NA,NOR,NOR,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 5,000 metres, Men",NA
1006411,Luc Bruchet,M,29.0,183.0,69.0,CAN,CAN,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 5,000 metres, Men",NA
1006412,Jamal Abdelmaji,M,26.0,NA,NA,EOR,EOR,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 5,000 metres, Men",NA
1006413,Nibret Melak,M,20.0,NA,NA,ETH,ETH,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 5,000 metres, Men",NA
1006414,Yemaneberhan Crippa,M,23.0,NA,NA,ITA,ITA,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 5,000 metres, Men",NA
1006415,Lesiba Mashele,M,29.0,NA,NA,RSA,RSA,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 5,000 metres, Men",NA
1006416,Robin Hendrix,M,25.0,NA,NA,BEL,BEL,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 5,000 metres, Men",NA
1006417,Mohamed Mohumed,M,21.0,NA,NA,GER,GER,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 5,000 metres, Men",NA
1006418,Yuta Bando,M,23.0,NA,NA,JPN,JPN,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 5,000 metres, Men",NA
1006419,Isaac Kimeli,M,26.0,NA,NA,BEL,BEL,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 5,000 metres, Men",NA
1006420,Nursultan Keneshbekov,M,20.0,NA,NA,KGZ,KGZ,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 5,000 metres, Men",NA
1006421,Hiroki Matsueda,M,27.0,NA,NA,JPN,JPN,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 5,000 metres, Men",NA
1006422,Abidine Abidine,M,27.0,NA,NA,MTN,MTN,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 5,000 metres, Men",NA
1006423,Mike Foppen,M,23.0,NA,NA,NED,NED,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 5,000 metres, Men",NA
1006424,Samwel Masai,M,19.0,NA,NA,KEN,KEN,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 5,000 metres, Men",NA
1006425,Patrick Tiernan,M,25.0,183.0,83.0,AUS,AUS,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 5,000 metres, Men",NA
1006522,Selemon Barega,M,20.0,NA,NA,ETH,ETH,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 10,000 metres, Men",Gold
1006523,Joshua Cheptegei,M,23.0,NA,NA,UGA,UGA,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 10,000 metres, Men",Silver
1006524,Jacob Kiplimo,M,19.0,NA,NA,UGA,UGA,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 10,000 metres, Men",Bronze
1006525,Berihu Aregawi,M,19.0,NA,NA,ETH,ETH,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 10,000 metres, Men",NA
1006526,Grant Fisher,M,23.0,NA,NA,USA,USA,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 10,000 metres, Men",NA
1006527,Moh Ahmed,M,29.0,182.0,56.0,CAN,CAN,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 10,000 metres, Men",NA
1006528,Yomif Kejelcha,M,22.0,NA,NA,ETH,ETH,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 10,000 metres, Men",NA
1006529,Morhad Amdouni,M,32.0,NA,NA,FRA,FRA,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 10,000 metres, Men",NA
1006530,Yemaneberhan Crippa,M,23.0,NA,NA,ITA,ITA,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 10,000 metres, Men",NA
1006531,Aron Kifle,M,22.0,NA,NA,ERI,ERI,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 10,000 metres, Men",NA
1006532,Carlos Mayo,M,24.0,178.0,64.0,ESP,ESP,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 10,000 metres, Men",NA
1006533,Marc Scott,M,26.0,NA,NA,GBR,GBR,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 10,000 metres, Men",NA
1006534,Woody Kincaid,M,27.0,NA,NA,USA,USA,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 10,000 metres, Men",NA
1006535,Joe Klecker,M,23.0,183.0,NA,USA,USA,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 10,000 metres, Men",NA
1006536,Akira Aizawa,M,22.0,NA,NA,JPN,JPN,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 10,000 metres, Men",NA
1006537,Isaac Kimeli,M,26.0,NA,NA,BEL,BEL,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 10,000 metres, Men",NA
1006538,Patrick Tiernan,M,25.0,183.0,83.0,AUS,AUS,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 10,000 metres, Men",NA
1006539,Weldon Langat,M,22.0,NA,NA,KEN,KEN,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 10,000 metres, Men",NA
1006540,Julien Wanders,M,24.0,NA,NA,SUI,SUI,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 10,000 metres, Men",NA
1006541,Tatsuhiko Ito,M,22.0,NA,NA,JPN,JPN,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 10,000 metres, Men",NA
1006542,Kieran Tuntivate,M,23.0,NA,NA,THA,THA,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 10,000 metres, Men",NA
1006543,Sam Atkin,M,27.0,NA,NA,GBR,GBR,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 10,000 metres, Men",NA
1006544,Stephen Kissa,M,24.0,NA,NA,UGA,UGA,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 10,000 metres, Men",NA
1006545,Rodgers Kwemoi,M,22.0,NA,NA,KEN,KEN,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 10,000 metres, Men",NA
1006546,Rhonex Kipruto,M,20.0,NA,NA,KEN,KEN,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 10,000 metres, Men",NA
1006547,Eliud Kipchoge,M,35.0,167.0,57.0,KEN,KEN,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",Gold
1006548,Abdi Nageeye,M,31.0,165.0,54.0,NED,NED,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",Silver
1006549,Bashir Abdi,M,31.0,176.0,56.0,BEL,BEL,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",Bronze
1006550,Lawrence Cherono,M,31.0,NA,NA,KEN,KEN,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006551,Ayad Lamdassem,M,38.0,172.0,52.0,ESP,ESP,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006552,Suguru Osako,M,29.0,170.0,53.0,JPN,JPN,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006553,Alphonce Simbu,M,28.0,NA,55.0,TAN,TAN,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006554,Galen Rupp,M,34.0,181.0,61.0,USA,USA,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006555,Othmane El-Goumri,M,28.0,NA,NA,MAR,MAR,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006556,Koen Naert,M,30.0,182.0,66.0,BEL,BEL,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006557,Mohamed Reda El-Aaraby,M,30.0,NA,NA,MAR,MAR,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006558,Nicolas Navarro,M,29.0,NA,NA,FRA,FRA,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006559,Maru Teferi,M,27.0,164.0,52.0,ISR,ISR,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006560,Goitom Kifle,M,26.0,NA,NA,ERI,ERI,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006561,Jeisson Suárez,M,29.0,167.0,NA,COL,COL,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006562,Tachlowini Gabriyesos,M,22.0,NA,NA,EOR,EOR,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006563,Morhad Amdouni,M,32.0,NA,NA,FRA,FRA,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006564,Hamza Sahli,M,27.0,NA,NA,MAR,MAR,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006565,Yang Shaohui,M,28.0,NA,NA,CHN,CHN,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006566,Eyob Faniel,M,27.0,174.0,53.0,ITA,ITA,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006567,Daniel Mateo,M,30.0,182.0,68.0,ESP,ESP,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006568,Yohanes Ghebregergis,M,31.0,NA,NA,ERI,ERI,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006569,Abdi Ulad,M,29.0,175.0,57.0,DEN,DEN,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006570,Liam Adams,M,33.0,178.0,64.0,AUS,AUS,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006571,Richard Ringer,M,31.0,182.0,62.0,GER,GER,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006572,Tiidrek Nurme,M,34.0,184.0,70.0,EST,EST,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006573,Girmaw Amare,M,32.0,NA,NA,ISR,ISR,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006574,Jacob Riley,M,31.0,NA,NA,USA,USA,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006575,Amanal Petros,M,25.0,NA,NA,GER,GER,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006576,Eulalio Muñoz,M,24.0,NA,NA,ARG,ARG,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006577,Peng Jianhua,M,23.0,NA,NA,CHN,CHN,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006578,Javier Guerra,M,36.0,173.0,58.0,ESP,ESP,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006579,Elroy Gelant,M,33.0,175.0,61.0,RSA,RSA,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006580,Oqbe Kibrom Ruesom,M,22.0,NA,NA,ERI,ERI,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006581,Zane Robertson,M,30.0,185.0,62.0,NZL,NZL,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006582,Haimro Almaya,M,30.0,NA,NA,ISR,ISR,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006583,Adam Nowicki,M,29.0,NA,NA,POL,POL,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006584,Olivier Irabaruta,M,29.0,170.0,62.0,BDI,BDI,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006585,Sondre Nordstad Moen,M,29.0,178.0,62.0,NOR,NOR,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006586,Abdi Abdirahman,M,43.0,178.0,61.0,USA,USA,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006587,Tomas Hilifa Rainhold,M,29.0,NA,NA,NAM,NAM,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006588,Derlys Ayala,M,30.0,178.0,75.0,PAR,PAR,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006589,Fred Musobo,M,23.0,NA,NA,UGA,UGA,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006590,Hassan Chahdi,M,31.0,NA,NA,FRA,FRA,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006591,Ben Preisner,M,24.0,NA,NA,CAN,CAN,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006592,Yassine El-Fathaoui,M,38.0,NA,NA,ITA,ITA,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006593,Trevor Hofbauer,M,28.0,NA,NA,CAN,CAN,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006594,Sim Jong-Seop,M,29.0,168.0,58.0,KOR,KOR,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006595,Hendrik Pfeiffer,M,27.0,NA,NA,GER,GER,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006596,Filex Chemongesi,M,26.0,NA,NA,UGA,UGA,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006597,Yavuz Ağralı,M,28.0,NA,NA,TUR,TUR,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006598,Joaquín Arbe,M,29.0,NA,NA,ARG,ARG,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006599,Chris Thompson,M,39.0,178.0,67.0,GBR,GBR,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006600,Tseveenravdangiin Byambajav,M,30.0,169.0,58.0,MGL,MGL,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006601,José Luis Santana,M,30.0,NA,NA,MEX,MEX,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006602,Dong Guojian,M,33.0,170.0,55.0,CHN,CHN,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006603,Kevin Seaward,M,36.0,175.0,59.0,IRL,IRL,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006604,Dieter Kersten,M,23.0,NA,NA,BEL,BEL,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006605,Cristhian Pacheco,M,27.0,162.0,50.0,PER,PER,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006606,Peter Herzog,M,32.0,NA,NA,AUT,AUT,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006607,Shogo Nakamura,M,27.0,NA,NA,JPN,JPN,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006608,Arkadiusz Gardzielewski,M,34.0,NA,NA,POL,POL,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006609,Malcolm Hicks,M,32.0,184.0,NA,NZL,NZL,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006610,Juan Pacheco,M,29.0,NA,NA,MEX,MEX,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006611,Brett Robinson,M,29.0,176.0,60.0,AUS,AUS,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006612,Khoarahlane Seutloali,M,28.0,NA,NA,LES,LES,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006613,Roman Fosti,M,37.0,181.0,70.0,EST,EST,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006614,Paulo Roberto de Paula,M,41.0,170.0,55.0,BRA,BRA,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006615,Thijs Nijhuis,M,27.0,NA,NA,DEN,DEN,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006616,Paul Pollock,M,34.0,177.0,57.0,IRL,IRL,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006617,Cam Levins,M,31.0,178.0,65.0,CAN,CAN,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006618,Yuma Hattori,M,26.0,NA,NA,JPN,JPN,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006619,José Juan Esparza,M,29.0,NA,NA,MEX,MEX,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006620,Jorge Castelblanco,M,32.0,169.0,58.0,PAN,PAN,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006621,Iván Zarco,M,26.0,NA,NA,HON,HON,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006622,Amos Kipruto,M,27.0,NA,NA,KEN,KEN,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006623,Bart van Nunen,M,24.0,NA,NA,NED,NED,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006624,Stephen Mokoka,M,35.0,157.0,52.0,RSA,RSA,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006625,Lelisa Desisa,M,30.0,NA,NA,ETH,ETH,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006626,John Hakizimana,M,23.0,NA,NA,RWA,RWA,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006627,Khalid Choukoud,M,34.0,NA,NA,NED,NED,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006628,Marcin Chabowski,M,34.0,NA,NA,POL,POL,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006629,Ben Connor,M,27.0,NA,NA,GBR,GBR,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006630,Desmond Mokgobo,M,31.0,NA,NA,RSA,RSA,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006631,Bat-Ochiryn Ser-Od,M,38.0,169.0,61.0,MGL,MGL,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006632,Daniel Do Nascimento,M,21.0,167.0,55.0,BRA,BRA,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006633,Tadesse Abraham,M,37.0,178.0,61.0,SUI,SUI,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006634,Yassine Rachik,M,27.0,NA,NA,ITA,ITA,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006635,Callum Hawkins,M,28.0,179.0,62.0,GBR,GBR,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006636,Bohdan-Ivan Horodyskyi,M,26.0,NA,NA,UKR,UKR,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006637,Polat Arıkan,M,29.0,175.0,59.0,TUR,TUR,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006638,Iván González,M,32.0,NA,NA,COL,COL,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006639,Sisay Lemma,M,29.0,NA,NA,ETH,ETH,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006640,Shumi Dechasa,M,31.0,NA,NA,BRN,BRN,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006641,Mykola Nyzhnyk,M,24.0,NA,NA,UKR,UKR,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006642,Lemawork Ketema,M,34.0,NA,NA,AUT,AUT,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006643,Stephen Scullion,M,31.0,NA,NA,IRL,IRL,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006644,Oh Ju-Hwan,M,31.0,NA,NA,KOR,KOR,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006645,Alemu Bekele,M,30.0,162.0,59.0,BRN,BRN,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006646,Stephen Kiprotich,M,31.0,172.0,56.0,UGA,UGA,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006647,Gabriel Gerald Geay,M,23.0,NA,NA,TAN,TAN,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006648,Daniel Chaves,M,32.0,173.0,62.0,BRA,BRA,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006649,Oleksandr Sitkovskyi,M,42.0,184.0,68.0,UKR,UKR,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006650,Shura Kitata,M,24.0,NA,NA,ETH,ETH,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006651,Jack Rayner,M,24.0,NA,NA,AUS,AUS,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006652,El Hassan El-Abbassi,M,36.0,171.0,61.0,BRN,BRN,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics Marathon, Men",NA
1006653,Hansle Parchment,M,30.0,196.0,90.0,JAM,JAM,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 110 metres Hurdles, Men",Gold
1006654,Grant Holloway,M,22.0,NA,NA,USA,USA,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 110 metres Hurdles, Men",Silver
1006655,Ronald Levy,M,27.0,NA,NA,JAM,JAM,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 110 metres Hurdles, Men",Bronze
1006656,Devon Allen,M,25.0,185.0,84.0,USA,USA,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 110 metres Hurdles, Men",NA
1006657,Pascal Martinot-Lagarde,M,28.0,189.0,85.0,FRA,FRA,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 110 metres Hurdles, Men",NA
1006658,Asier Martínez,M,20.0,190.0,78.0,ESP,ESP,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 110 metres Hurdles, Men",NA
1006659,Andy Pozzi,M,28.0,190.0,84.0,GBR,GBR,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 110 metres Hurdles, Men",NA
1006660,Aurel Manga,M,27.0,NA,NA,FRA,FRA,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 110 metres Hurdles, Men",NA
1006661,Damion Thomas,M,21.0,NA,NA,JAM,JAM,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 110 metres Hurdles, Men",NA
1006662,Shunsuke Izumiya,M,20.0,NA,NA,JPN,JPN,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 110 metres Hurdles, Men",NA
1006663,Paolo Dal Molin,M,32.0,NA,NA,ITA,ITA,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 110 metres Hurdles, Men",NA
1006664,Valdó Szűcs,M,25.0,195.0,89.0,HUN,HUN,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 110 metres Hurdles, Men",NA
1006665,Daniel Roberts,M,22.0,NA,NA,USA,USA,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 110 metres Hurdles, Men",NA
1006666,Jason Joseph,M,21.0,NA,NA,SUI,SUI,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 110 metres Hurdles, Men",NA
1006667,Xie Wenjun,M,30.0,190.0,87.0,CHN,CHN,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 110 metres Hurdles, Men",NA
1006668,Damian Czykier,M,27.0,191.0,78.0,POL,POL,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 110 metres Hurdles, Men",NA
1006669,Chen Kuei-Ru,M,26.0,NA,NA,TPE,TPE,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 110 metres Hurdles, Men",NA
1006670,Rafael Pereira,M,23.0,184.0,80.0,BRA,BRA,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 110 metres Hurdles, Men",NA
1006671,Nicholas Hough,M,26.0,NA,NA,AUS,AUS,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 110 metres Hurdles, Men",NA
1006672,Elmo Lakka,M,27.0,NA,NA,FIN,FIN,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 110 metres Hurdles, Men",NA
1006673,David King,M,26.0,NA,NA,GBR,GBR,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 110 metres Hurdles, Men",NA
1006674,Gabriel Constantino,M,25.0,185.0,78.0,BRA,BRA,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 110 metres Hurdles, Men",NA
1006675,Taio Kanai,M,24.0,NA,NA,JPN,JPN,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 110 metres Hurdles, Men",NA
1006676,Milan Trajkovic,M,28.0,187.0,82.0,CYP,CYP,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 110 metres Hurdles, Men",NA
1006677,Vitali Parakhonka,M,26.0,191.0,82.0,BLR,BLR,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 110 metres Hurdles, Men",NA
1006678,Gregor Traber,M,27.0,190.0,80.0,GER,GER,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 110 metres Hurdles, Men",NA
